Airbnbid,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10262473,11904916,Brooklyn,Dyker Heights,40.62296,-74.01483,Entire home/apt,69,3,35,2019-06-15,0.88,1,0
10265988,6713072,Manhattan,Upper East Side,40.78464,-73.95142,Entire home/apt,139,4,3,2016-09-21,0.08,1,0
10267242,2787,Brooklyn,Gravesend,40.6081,-73.97541,Private room,149,1,24,2019-05-11,0.64,6,180
10267693,52793525,Queens,Far Rockaway,40.59607,-73.75911,Entire home/apt,100,6,9,2019-05-10,0.22,1,0
10268663,16098958,Manhattan,Upper East Side,40.7776,-73.95277,Entire home/apt,360,30,1,2018-10-06,0.11,96,213
10268712,52799398,Brooklyn,Williamsburg,40.71386,-73.94742,Private room,99,3,35,2017-01-09,0.82,1,0
10268868,22543733,Queens,Sunnyside,40.74701,-73.92314,Private room,60,2,5,2017-04-23,0.12,1,0
10270377,52601644,Manhattan,Harlem,40.80338,-73.95734,Private room,60,1,2,2016-01-08,0.05,1,0
10270687,40895328,Queens,Astoria,40.75691,-73.92879,Entire home/apt,275,2,147,2019-07-05,3.43,2,325
10271071,9346894,Brooklyn,Cypress Hills,40.68203,-73.89374,Private room,65,1,75,2019-06-06,1.8,2,361
10271753,9346894,Brooklyn,Cypress Hills,40.68281,-73.89509,Entire home/apt,149,1,119,2019-06-23,2.81,2,361
10272718,42278723,Manhattan,East Harlem,40.78593,-73.94169,Private room,60,1,1,2016-01-24,0.02,1,0
10273251,13187595,Brooklyn,Bushwick,40.70161,-73.93131,Entire home/apt,120,4,77,2019-07-05,1.92,1,1
10276934,52756677,Manhattan,Harlem,40.81667,-73.95695,Private room,35,3,0,,,1,0
10277010,5610823,Brooklyn,Clinton Hill,40.68274,-73.96367,Entire home/apt,261,1,5,2016-08-23,0.14,1,0
10279086,52862385,Brooklyn,Crown Heights,40.66404,-73.93334,Entire home/apt,99,2,110,2019-06-30,2.81,3,271
10280162,24411752,Brooklyn,Williamsburg,40.71042,-73.95071,Private room,49,2,0,,,1,0
10280345,756173,Brooklyn,Flatbush,40.64316,-73.96285,Private room,65,1,105,2019-07-03,2.54,2,111
10280355,17607084,Brooklyn,South Slope,40.6627,-73.98353,Entire home/apt,150,3,0,,,1,0
10280439,23156396,Manhattan,Harlem,40.82042,-73.95305,Private room,65,1,0,,,1,0
10280549,756173,Brooklyn,Flatbush,40.64396,-73.96328,Private room,60,1,138,2019-06-24,3.36,2,122
10281054,2238052,Brooklyn,Bushwick,40.69288,-73.90831,Private room,69,2,54,2019-06-09,1.26,1,0
10282307,18272255,Brooklyn,Prospect Heights,40.67357,-73.96577,Entire home/apt,150,2,77,2019-06-27,2.56,1,142
10283008,13345581,Brooklyn,Crown Heights,40.67607,-73.95121,Private room,37,21,11,2019-05-23,0.28,2,0
10283574,35518413,Queens,Long Island City,40.76322,-73.93334,Entire home/apt,100,1,206,2019-07-04,5.25,2,304
10289124,31919780,Brooklyn,Bedford-Stuyvesant,40.68507,-73.93888,Entire home/apt,99,3,88,2019-06-05,2.19,2,47
10291127,16098958,Manhattan,Midtown,40.75295,-73.98889,Entire home/apt,160,30,4,2019-03-04,0.12,96,365
10292758,52950465,Manhattan,Hell's Kitchen,40.76195,-73.99224,Entire home/apt,225,30,18,2017-12-05,0.45,12,173
10293298,52954055,Brooklyn,Bedford-Stuyvesant,40.68574,-73.93022,Private room,51,5,13,2019-06-26,0.33,1,89
10297427,52978874,Manhattan,East Harlem,40.78703,-73.95196,Entire home/apt,250,90,0,,,1,363
10297582,52973925,Queens,Astoria,40.75619,-73.91881,Private room,66,1,0,,,1,0
10298783,52981364,Manhattan,Harlem,40.80621,-73.94461,Private room,65,2,167,2019-06-25,4.16,1,209
10301359,40826687,Brooklyn,Williamsburg,40.71081,-73.94238,Entire home/apt,120,5,34,2018-06-16,0.83,1,0
10307009,12518470,Manhattan,Upper East Side,40.78162,-73.9475,Shared room,125,1,6,2019-05-19,0.15,1,365
10308738,1250061,Manhattan,Upper West Side,40.79121,-73.96963,Entire home/apt,260,3,82,2019-07-02,2.05,1,12
10310874,36753915,Brooklyn,Bedford-Stuyvesant,40.69379,-73.94539,Entire home/apt,94,2,37,2018-02-04,0.88,1,0
10311049,6057887,Manhattan,Washington Heights,40.8471,-73.93803,Private room,79,3,4,2019-06-09,0.1,5,17
10314305,11095923,Brooklyn,Flatbush,40.64569,-73.95849,Private room,49,8,0,,,3,0
10314411,4393578,Manhattan,Chelsea,40.74234,-74.00032,Entire home/apt,1731,10,84,2019-03-31,2.8,2,97
10316551,33213436,Brooklyn,Gowanus,40.67843,-73.98393,Private room,99,1,176,2019-06-04,4.14,8,365
10318675,13031745,Brooklyn,Williamsburg,40.70764,-73.94231,Private room,41,1,1,2016-03-16,0.02,3,0
10319419,4685913,Manhattan,East Village,40.72156,-73.97902,Private room,90,1,3,2016-09-01,0.08,2,0
10319699,40501530,Manhattan,Harlem,40.82317,-73.94507,Entire home/apt,69,3,4,2018-11-30,0.34,1,0
10322621,20193547,Manhattan,Chelsea,40.75168,-73.99376,Private room,81,1,0,,,1,0
10329264,53153865,Brooklyn,Brooklyn Heights,40.69267,-73.99793,Entire home/apt,113,5,77,2019-06-21,1.99,1,44
10332161,53169195,Bronx,Fordham,40.85598,-73.90052,Private room,35,3,2,2016-08-20,0.06,1,0
10332393,5744448,Manhattan,East Harlem,40.79346,-73.94613,Entire home/apt,85,1,0,,,1,0
10334395,10197136,Brooklyn,Bedford-Stuyvesant,40.68086,-73.92746,Private room,45,1,0,,,1,0
10336440,283636,Brooklyn,Clinton Hill,40.68545,-73.96048,Entire home/apt,200,3,22,2019-06-03,0.54,1,363
10337217,15310997,Manhattan,Upper East Side,40.77467,-73.95405,Entire home/apt,100,30,7,2019-02-08,0.21,9,331
10338696,50742613,Bronx,Pelham Bay,40.84721,-73.83222,Entire home/apt,37,5,10,2018-07-04,0.25,1,0
10338839,53206623,Queens,Edgemere,40.59606,-73.77882,Entire home/apt,180,1,19,2019-06-10,0.54,1,361
10339291,53209258,Brooklyn,Bushwick,40.69724,-73.932,Private room,105,1,0,,,1,0
10339835,3599608,Manhattan,Gramercy,40.73555,-73.98994,Entire home/apt,200,28,4,2019-06-15,0.11,1,73
10340695,53217509,Brooklyn,Crown Heights,40.67434,-73.95762,Private room,45,4,0,,,1,0
10340705,53216788,Manhattan,Harlem,40.81015,-73.94728,Private room,80,1,27,2019-05-10,0.79,1,302
10340745,8292025,Manhattan,East Village,40.72551,-73.99075,Entire home/apt,122,3,0,,,1,0
10340849,5836431,Manhattan,Hell's Kitchen,40.76367,-73.98613,Entire home/apt,400,3,0,,,1,0
10340994,50828435,Brooklyn,Bay Ridge,40.62317,-74.02535,Private room,55,1,1,2016-01-27,0.02,1,0
10341003,53218990,Manhattan,Harlem,40.82377,-73.94565,Entire home/apt,110,1,0,,,1,0
10341262,23772724,Manhattan,Upper East Side,40.78165,-73.94647,Entire home/apt,110,30,7,2018-07-31,0.22,15,331
10342448,53228755,Manhattan,Hell's Kitchen,40.75427,-73.9928,Entire home/apt,135,1,3,2017-07-04,0.09,1,0
10342806,48370755,Manhattan,Washington Heights,40.85143,-73.93089,Private room,45,1,3,2017-07-24,0.08,1,0
10343320,21359759,Manhattan,Upper West Side,40.79939,-73.96875,Entire home/apt,145,1,20,2019-06-30,0.48,1,0
10343542,13400096,Brooklyn,Crown Heights,40.6765,-73.94277,Private room,37,10,6,2018-10-12,0.14,3,0
10343638,17929902,Brooklyn,Bedford-Stuyvesant,40.68676,-73.92192,Entire home/apt,90,1,163,2019-07-01,3.94,1,25
10346503,1288080,Manhattan,Upper West Side,40.78986,-73.96825,Entire home/apt,305,2,21,2018-08-10,0.54,1,177
10350120,53268392,Manhattan,Upper West Side,40.80076,-73.96389,Shared room,100,1,0,,,1,0
10351249,53281880,Manhattan,Chinatown,40.71288,-73.9974,Entire home/apt,180,2,167,2019-06-25,4.04,1,261
10351593,53274087,Manhattan,Harlem,40.82284,-73.94199,Private room,90,1,151,2019-07-06,5.34,1,22
10352280,18471568,Manhattan,Upper East Side,40.76824,-73.95858,Entire home/apt,135,3,5,2016-10-16,0.13,1,0
10353094,53284346,Brooklyn,Park Slope,40.66932,-73.98321,Private room,49,5,2,2016-03-08,0.05,1,0
10354038,22423634,Brooklyn,Red Hook,40.67741,-74.0139,Entire home/apt,95,3,12,2017-09-20,0.3,1,0
10355146,3530446,Brooklyn,Crown Heights,40.67785,-73.95217,Entire home/apt,155,3,71,2019-07-01,1.81,3,302
10355806,28340799,Brooklyn,Bedford-Stuyvesant,40.68746,-73.95936,Private room,47,14,1,2016-06-20,0.03,1,0
10356093,2321360,Brooklyn,Bedford-Stuyvesant,40.6858,-73.93465,Entire home/apt,120,2,0,,,1,0
10357730,16823940,Queens,Ditmars Steinway,40.77651,-73.91009,Private room,38,4,54,2019-05-31,1.4,2,24
10358093,3609048,Brooklyn,Crown Heights,40.6695,-73.93298,Entire home/apt,199,2,9,2019-04-07,0.61,3,90
10358108,53308963,Manhattan,Chinatown,40.71424,-73.9968,Private room,87,3,27,2019-05-25,0.71,2,12
10359702,53319402,Queens,Astoria,40.76301,-73.91295,Private room,80,1,0,,,1,0
10360144,16823940,Queens,Ditmars Steinway,40.77673,-73.90993,Private room,40,2,8,2019-06-08,0.2,2,229
10360180,53321966,Brooklyn,Bushwick,40.69177,-73.90451,Entire home/apt,155,2,207,2019-06-23,4.89,1,20
10361885,53330133,Brooklyn,Carroll Gardens,40.67905,-74.00089,Entire home/apt,125,21,0,,,1,0
10365373,8049682,Brooklyn,Crown Heights,40.67433,-73.9575,Private room,81,3,120,2019-07-02,2.81,1,0
10365516,30983216,Brooklyn,Bushwick,40.69358,-73.92409,Entire home/apt,129,2,114,2019-07-06,2.75,1,235
10365991,17790870,Manhattan,Murray Hill,40.74673,-73.97343,Entire home/apt,83,1,2,2016-01-31,0.05,1,0
10367220,5764600,Manhattan,Harlem,40.81388,-73.95229,Private room,70,2,0,,,1,0
10367884,724870,Brooklyn,Park Slope,40.6732,-73.97282,Entire home/apt,130,2,16,2017-07-28,0.4,1,0
10368055,29466025,Brooklyn,Park Slope,40.67992,-73.9776,Entire home/apt,325,4,2,2016-08-14,0.05,1,0
10368714,53369750,Manhattan,Washington Heights,40.8379,-73.94095,Private room,30,3,119,2019-06-30,3.19,1,3
10369038,27673980,Queens,Flushing,40.74651,-73.83176,Private room,50,1,112,2019-06-10,2.78,8,84
10369047,27673980,Queens,Flushing,40.74609,-73.83175,Private room,50,1,98,2019-06-02,2.32,8,79
10371643,53387593,Manhattan,Upper West Side,40.79988,-73.9612,Private room,45,27,0,,,1,0
10377405,2983459,Manhattan,Nolita,40.72174,-73.99639,Entire home/apt,200,2,5,2016-10-07,0.12,1,0
10377445,53412784,Manhattan,Midtown,40.74357,-73.98466,Private room,600,1,0,,,1,0
10381948,29741970,Brooklyn,Greenpoint,40.72508,-73.94488,Private room,80,2,14,2017-03-11,0.37,1,0
10382430,53445174,Brooklyn,Bushwick,40.68597,-73.91417,Private room,35,1,1,2016-01-31,0.02,1,0
10383284,53411078,Brooklyn,Bushwick,40.6863,-73.91365,Private room,75,1,1,2018-06-24,0.08,1,158
10383291,53450065,Queens,Flushing,40.72211,-73.80908,Private room,30,1,0,,,1,0
10385262,53462017,Manhattan,Upper West Side,40.78923,-73.96802,Entire home/apt,135,30,1,2019-06-21,1,1,30
10386341,53468381,Brooklyn,Bedford-Stuyvesant,40.69507,-73.94332,Entire home/apt,125,2,202,2019-06-24,4.76,1,276
10386831,15895218,Brooklyn,Gowanus,40.68444,-73.98847,Private room,62,2,1,2016-01-18,0.02,2,0
10386936,53471415,Brooklyn,Williamsburg,40.71141,-73.95155,Private room,1002,365,10,2016-05-19,0.25,1,365
10387839,53477091,Brooklyn,Williamsburg,40.71436,-73.95445,Entire home/apt,100,1,5,2016-07-06,0.12,1,0
10388512,22959695,Queens,Richmond Hill,40.69317,-73.82527,Private room,50,1,96,2018-11-22,3.77,5,0
10390252,2581816,Brooklyn,Flatbush,40.65003,-73.96,Entire home/apt,80,7,0,,,1,0
10390256,3078092,Manhattan,East Village,40.73144,-73.98355,Private room,75,1,0,,,1,0
10390481,53492531,Brooklyn,Crown Heights,40.67778,-73.96091,Entire home/apt,60,1,2,2016-01-25,0.05,1,0
10390902,53495399,Brooklyn,Bushwick,40.70526,-73.91964,Private room,75,1,1,2016-03-24,0.02,1,0
10393619,12258594,Brooklyn,Crown Heights,40.66386,-73.93876,Entire home/apt,65,3,8,2016-05-04,0.19,2,0
10401534,51309850,Manhattan,Greenwich Village,40.73013,-74.00172,Private room,80,1,1,2016-03-13,0.02,1,0
10403070,52657843,Brooklyn,Bedford-Stuyvesant,40.69414,-73.94723,Private room,130,3,6,2017-09-09,0.23,1,0
10403199,29065752,Brooklyn,Williamsburg,40.71863,-73.94528,Entire home/apt,333,7,0,,,1,365
10403231,9870528,Manhattan,Chelsea,40.73968,-73.99693,Entire home/apt,120,1,0,,,1,0
10403667,46714717,Manhattan,Murray Hill,40.74796,-73.97018,Entire home/apt,144,3,0,,,1,0
10403922,33213436,Brooklyn,Gowanus,40.67991,-73.98368,Private room,149,1,93,2019-02-18,2.48,8,365
10405694,12306936,Brooklyn,Bushwick,40.68413,-73.90731,Entire home/apt,150,3,45,2017-09-23,1.1,1,129
10405711,9679291,Brooklyn,Williamsburg,40.71077,-73.96259,Shared room,60,1,1,2016-03-26,0.03,1,0
10405891,2360150,Brooklyn,Greenpoint,40.72025,-73.95195,Entire home/apt,190,2,0,,,1,0
10407271,53582731,Brooklyn,Bushwick,40.69995,-73.92937,Entire home/apt,100,5,14,2018-06-28,0.33,1,1
10407723,814747,Brooklyn,Fort Greene,40.68805,-73.96952,Entire home/apt,150,2,131,2019-04-29,3.09,2,0
10408285,3113491,Brooklyn,Crown Heights,40.67008,-73.9571,Entire home/apt,170,3,1,2016-12-03,0.03,1,354
10409669,35421139,Queens,Long Island City,40.7457,-73.94497,Private room,65,4,38,2019-06-30,0.93,1,12
10409905,8775113,Manhattan,East Harlem,40.79037,-73.9428,Entire home/apt,90,2,1,2017-06-04,0.04,1,0
10411679,15235299,Brooklyn,Greenpoint,40.73345,-73.95973,Private room,55,2,26,2019-03-25,0.81,2,0
10412006,53618094,Manhattan,Nolita,40.72265,-73.99493,Entire home/apt,250,1,0,,,1,0
10412649,36892974,Brooklyn,Bushwick,40.69886,-73.92957,Private room,80,10,0,,,1,0
10413474,53627366,Brooklyn,Williamsburg,40.71156,-73.96343,Entire home/apt,319,3,75,2019-06-25,1.84,1,112
10413492,51501835,Manhattan,Hell's Kitchen,40.76343,-73.99391,Entire home/apt,120,30,5,2018-04-16,0.13,31,345
10413576,53627900,Staten Island,New Brighton,40.64465,-74.09272,Private room,50,1,149,2019-07-01,3.7,1,276
10414065,525663,Manhattan,Chinatown,40.71489,-73.991,Private room,100,1,0,,,1,0
10417282,53652520,Queens,Astoria,40.76771,-73.91675,Private room,60,1,0,,,1,0
10423846,24796157,Brooklyn,Fort Greene,40.68797,-73.97288,Entire home/apt,175,5,16,2019-05-20,0.46,1,129
10425572,265152,Brooklyn,Fort Greene,40.68665,-73.9774,Private room,67,3,14,2019-03-19,0.41,3,0
10427351,16098958,Manhattan,Upper West Side,40.79141,-73.97345,Entire home/apt,140,30,0,,,96,338
10429094,6320146,Brooklyn,Williamsburg,40.71855,-73.9438,Private room,90,2,0,,,1,0
10429566,52616278,Brooklyn,Williamsburg,40.71966,-73.96265,Entire home/apt,165,30,14,2019-05-28,0.36,1,330
10433284,5487321,Manhattan,Gramercy,40.73562,-73.98308,Private room,90,1,0,,,1,0
10434806,51501835,Manhattan,Hell's Kitchen,40.76486,-73.99479,Entire home/apt,150,30,8,2018-05-04,0.2,31,298
10435733,5927655,Brooklyn,Williamsburg,40.71892,-73.95616,Private room,115,3,27,2018-10-29,0.69,1,56
10435862,9372363,Brooklyn,Midwood,40.61465,-73.96065,Private room,65,2,8,2019-04-07,0.19,2,321
10438662,53773419,Brooklyn,Bedford-Stuyvesant,40.69363,-73.94805,Private room,70,3,33,2018-09-03,0.81,1,365
10439129,4289557,Manhattan,East Village,40.72647,-73.99061,Entire home/apt,219,2,3,2019-05-31,0.09,1,306
10444139,344035,Brooklyn,Prospect Heights,40.67833,-73.96904,Private room,45,1,204,2019-07-04,4.82,13,324
10445597,299236,Brooklyn,Bedford-Stuyvesant,40.68379,-73.9405,Private room,55,1,2,2019-05-19,0.06,1,365
10446429,11386786,Manhattan,West Village,40.7327,-74.00341,Private room,80,1,0,,,1,0
10446926,53819985,Manhattan,Harlem,40.81699,-73.94254,Private room,45,1,15,2016-10-28,0.35,1,0
10446989,344035,Brooklyn,Prospect Heights,40.67887,-73.97006,Private room,65,1,64,2019-07-04,1.53,13,329
10447691,183151,Manhattan,Lower East Side,40.71578,-73.98201,Private room,47,1,0,,,1,0
10448095,11742675,Manhattan,Upper East Side,40.77686,-73.95084,Private room,65,5,7,2017-10-30,0.19,2,0
10449807,2981910,Manhattan,Greenwich Village,40.73466,-73.99539,Entire home/apt,229,1,0,,,1,0
10450820,1918272,Brooklyn,Williamsburg,40.71419,-73.94368,Entire home/apt,160,5,1,2019-01-01,0.16,1,305
10452249,49167739,Manhattan,SoHo,40.72768,-74.00233,Entire home/apt,500,5,24,2019-04-14,0.58,2,321
10452541,3370169,Brooklyn,Bushwick,40.70086,-73.93063,Entire home/apt,120,2,99,2019-06-21,2.46,1,288
10452737,6158370,Manhattan,Chelsea,40.75126,-73.99498,Private room,139,3,0,,,1,0
10454844,53327491,Manhattan,Tribeca,40.71934,-74.00998,Entire home/apt,400,6,40,2019-06-11,1.02,1,105
10458099,53884572,Brooklyn,Bedford-Stuyvesant,40.69433,-73.93262,Private room,45,5,2,2019-05-27,0.06,1,342
10460113,16480700,Manhattan,Harlem,40.82021,-73.95307,Private room,87,1,80,2018-12-28,2.29,7,55
10469388,32812120,Brooklyn,Williamsburg,40.71986,-73.96046,Private room,50,3,0,,,2,0
10470258,53955282,Manhattan,East Harlem,40.80985,-73.93838,Entire home/apt,115,3,118,2019-06-30,2.85,1,157
10471763,778746,Brooklyn,Williamsburg,40.71319,-73.96406,Private room,51,1,0,,,1,0
10472004,53966115,Brooklyn,Bedford-Stuyvesant,40.69693,-73.93725,Private room,43,30,5,2019-05-01,0.12,2,311
10473052,41832478,Brooklyn,Williamsburg,40.71852,-73.95897,Private room,70,1,0,,,1,0
10473676,6385674,Manhattan,Harlem,40.80639,-73.95551,Entire home/apt,125,3,7,2019-03-03,0.19,1,0
10473730,9383056,Brooklyn,Bedford-Stuyvesant,40.69664,-73.93628,Private room,55,5,3,2017-07-26,0.09,1,0
10474780,40312267,Brooklyn,Flatbush,40.65398,-73.96377,Private room,50,2,5,2016-05-11,0.12,1,0
10475047,24094081,Brooklyn,Bushwick,40.69808,-73.93174,Private room,60,1,1,2016-09-13,0.03,1,0
10476556,53717769,Bronx,Parkchester,40.83953,-73.85717,Entire home/apt,88,1,121,2019-06-23,2.9,1,170
10476782,47573846,Bronx,Wakefield,40.88808,-73.86017,Entire home/apt,85,20,10,2019-06-04,0.24,1,277
10477767,347475,Brooklyn,Columbia St,40.68606,-74.00122,Entire home/apt,275,2,18,2017-05-07,0.46,1,292
10478114,52172297,Brooklyn,Bedford-Stuyvesant,40.68168,-73.93574,Private room,65,1,9,2019-06-23,0.24,1,343
10478482,9122037,Brooklyn,Park Slope,40.66564,-73.97666,Entire home/apt,135,30,0,,,1,341
10478526,16300728,Brooklyn,Sunset Park,40.64953,-74.00011,Private room,40,2,9,2019-07-01,0.25,1,20
10482237,16677326,Manhattan,Chelsea,40.74751,-73.99483,Private room,85,1,165,2019-06-24,3.96,12,338
10482409,16677326,Manhattan,Chelsea,40.74896,-73.99657,Private room,85,1,146,2019-06-16,3.62,12,352
10482554,16677326,Manhattan,Chelsea,40.74973,-73.99515,Private room,85,1,162,2019-05-22,3.91,12,344
10484019,1692144,Brooklyn,South Slope,40.66388,-73.98587,Entire home/apt,120,1,5,2016-09-07,0.12,1,0
10487548,587918,Manhattan,East Village,40.72315,-73.98251,Entire home/apt,220,2,48,2019-06-14,1.21,1,135
10488146,2355573,Brooklyn,Williamsburg,40.71957,-73.94199,Private room,80,5,81,2019-06-27,1.96,2,308
10488505,5162192,Manhattan,Upper West Side,40.79783,-73.96405,Entire home/apt,275,30,10,2018-12-28,0.25,12,219
10489240,16782573,Queens,Middle Village,40.71852,-73.88373,Entire home/apt,125,4,93,2019-07-02,2.22,4,306
10489896,54074349,Manhattan,Chelsea,40.74398,-73.99664,Shared room,46,1,0,,,1,0
10489923,54074445,Manhattan,Roosevelt Island,40.76859,-73.94359,Entire home/apt,65,1,3,2016-02-15,0.07,1,0
10490073,2503478,Brooklyn,Prospect-Lefferts Gardens,40.65436,-73.96179,Private room,58,1,5,2017-05-18,0.13,1,2
10491207,54081802,Queens,Ridgewood,40.70017,-73.91014,Private room,60,1,0,,,1,0
10491594,16782573,Queens,Middle Village,40.71632,-73.88297,Entire home/apt,115,4,6,2018-11-13,0.14,4,314
10497886,21820535,Brooklyn,Crown Heights,40.67104,-73.93859,Private room,65,3,0,,,1,0
10498577,54123180,Queens,Astoria,40.75869,-73.91899,Private room,49,1,5,2019-05-26,0.13,1,332
10499025,5829904,Brooklyn,Greenpoint,40.72709,-73.95326,Entire home/apt,70,3,2,2018-04-12,0.11,1,0
10500033,54130768,Manhattan,Washington Heights,40.85823,-73.93612,Private room,95,1,0,,,1,158
10500222,22364252,Manhattan,West Village,40.73492,-74.00457,Entire home/apt,196,15,2,2016-04-01,0.05,1,31
10500406,16572048,Manhattan,Upper East Side,40.76574,-73.95915,Private room,80,5,5,2016-09-07,0.12,1,0
10502523,43392243,Staten Island,Concord,40.60077,-74.07788,Private room,35,4,73,2019-05-01,2.1,4,320
10509662,8255336,Manhattan,SoHo,40.72302,-74.00487,Private room,82,5,12,2018-12-17,0.3,2,0
10512575,26584499,Manhattan,Upper West Side,40.7832,-73.98189,Entire home/apt,136,31,2,2019-05-13,0.1,8,365
10512812,6429683,Manhattan,Upper East Side,40.76278,-73.96638,Private room,75,1,89,2019-06-29,2.1,1,268
10512932,40861618,Manhattan,Inwood,40.86818,-73.92708,Entire home/apt,68,6,24,2019-06-26,0.6,1,0
10513228,853118,Brooklyn,Bedford-Stuyvesant,40.68709,-73.92059,Private room,64,4,25,2019-05-27,0.59,1,18
10513499,54206554,Brooklyn,Bedford-Stuyvesant,40.68577,-73.95179,Entire home/apt,100,3,1,2016-03-22,0.02,1,0
10514166,48170471,Brooklyn,Williamsburg,40.71886,-73.96234,Private room,65,2,2,2016-03-02,0.05,2,0
10514203,3710888,Brooklyn,Park Slope,40.67546,-73.97528,Private room,350,365,0,,,1,364
10514879,4118478,Manhattan,East Village,40.72948,-73.98885,Entire home/apt,450,1,1,2016-03-27,0.03,1,0
10516610,54210823,Manhattan,Upper West Side,40.79004,-73.97308,Private room,99,1,0,,,1,157
10519216,54235059,Queens,Long Island City,40.74399,-73.95321,Entire home/apt,195,1,0,,,1,0
10520825,54242258,Brooklyn,Bushwick,40.70206,-73.92964,Private room,48,1,1,2016-10-02,0.03,1,0
10522830,1855214,Brooklyn,Bushwick,40.69366,-73.91608,Entire home/apt,85,2,99,2019-06-17,2.5,1,29
10524082,54262760,Brooklyn,Bedford-Stuyvesant,40.68858,-73.95387,Private room,70,1,0,,,1,0
10524365,48705078,Manhattan,Hell's Kitchen,40.76165,-73.99062,Entire home/apt,180,2,136,2019-06-30,3.45,1,253
10524983,49380531,Manhattan,Hell's Kitchen,40.76696,-73.99139,Private room,90,1,0,,,1,0
10525616,14076423,Brooklyn,Park Slope,40.67626,-73.98211,Entire home/apt,175,7,43,2018-08-01,1.07,1,0
